City,Date,PM2.5,PM10,NO2,SO2,CO,O3,NO,NOx,NH3,AQI
Talcher,2018-09-01,94.41,239.24,19.43,21.66,2.58,6.64,52.82,37.14,13.25,241.0
Talcher,2018-09-02,145.03500000000003,381.02,41.04999999999997,21.66,2.62,17.65,48.0,91.82,10.19,321.0
Talcher,2018-09-03,145.03500000000003,312.37,36.17,40.02,1.97,36.28,67.8,88.72,23.86,258.0
Talcher,2018-09-04,145.03500000000003,312.37,36.17,40.02,1.97,36.28,67.8,88.72,23.86,258.0
Talcher,2018-09-05,66.42,164.92,22.42,32.91,1.75,35.76,15.41,23.4,25.38,138.0
Talcher,2018-09-06,66.42,164.92,22.42,32.91,1.75,35.76,15.41,23.4,25.38,138.0
Talcher,2018-09-07,13.64,57.78,2.07,43.46,2.06,22.09,17.94,15.4,19.25,102.0
Talcher,2018-09-08,29.54,57.78,2.07,43.46,0.0,22.09,17.94,0.0,19.25,102.0
Talcher,2018-09-09,29.54,57.78,2.07,43.46,0.0,22.09,17.94,0.0,19.25,102.0
Talcher,2018-09-10,29.54,57.78,41.04999999999997,8.99,0.0,13.53,17.94,0.0,23.8,102.0
Talcher,2018-09-11,77.03,289.01,8.95,42.91,1.53,10.34,82.61799999999998,44.66,20.63,181.0
Talcher,2018-09-12,115.23,306.3,0.2,19.83,2.28,7.17,23.94,22.75,7.02,230.0
Talcher,2018-10-01,115.23,306.3,0.09,19.83,1.36,0.06,23.94,22.75,0.02,230.0
Talcher,2018-10-02,143.05,314.95,41.04999999999997,19.83,2.56,11.32,82.61799999999998,91.82,9.55,343.0
Talcher,2018-10-03,144.24,279.06,28.4,32.51,2.06,29.23,78.09,91.82,25.660999999999998,329.0
Talcher,2018-10-04,144.24,279.06,28.4,32.51,2.06,29.23,78.09,91.82,25.660999999999998,329.0
Talcher,2018-10-05,60.01,168.17,26.98,40.89,1.76,33.96,25.24,34.67,25.660999999999998,155.0
Talcher,2018-10-06,60.01,168.17,26.98,40.89,1.76,33.96,25.24,34.67,25.660999999999998,155.0
Talcher,2018-10-07,16.27,87.85,3.49,37.22,2.15,20.85,24.1,21.05,19.34,102.0
Talcher,2018-10-08,16.27,87.85,3.49,37.22,2.15,20.85,24.1,21.05,19.34,102.0
Talcher,2018-10-09,16.27,87.85,3.49,37.22,2.15,20.85,24.1,21.05,19.34,102.0
Talcher,2018-10-10,16.27,87.85,41.04999999999997,13.56,2.15,11.48,24.1,21.05,22.82,102.0
Talcher,2018-10-11,94.21,362.21,6.37,35.87,0.0,12.94,9.45,13.19,5.99,280.0
Talcher,2018-10-12,99.88,280.93,1.02,17.16,2.17,6.08,22.05,21.71,6.89,291.0
Talcher,2018-11-01,99.88,280.93,0.12,17.16,1.62,0.04,22.05,21.71,0.01,291.0
Talcher,2018-11-02,99.88,280.93,0.12,17.16,1.62,0.04,22.05,21.71,0.01,291.0
Talcher,2018-11-03,82.18,164.53,27.52,53.123999999999995,1.69,6.41,32.1,59.55,23.7,323.0
Talcher,2018-11-04,82.18,164.53,27.52,53.123999999999995,1.69,6.41,32.1,59.55,23.7,323.0
Talcher,2018-11-05,46.17,103.29,14.76,38.16,1.47,27.77,47.77,41.23,25.660999999999998,124.0
Talcher,2018-11-06,46.17,103.29,14.76,38.16,1.47,27.77,47.77,41.23,25.660999999999998,124.0
Talcher,2018-11-07,24.07,115.13,3.09,43.62,2.39,19.41,31.62,27.21,20.04,108.0
Talcher,2018-11-08,24.07,115.13,3.09,43.62,2.39,19.41,31.62,27.21,20.04,108.0
Talcher,2018-11-09,24.07,115.13,3.09,43.62,2.39,19.41,31.62,27.21,20.04,108.0
Talcher,2018-11-10,24.07,0.04,21.58,10.55,2.39,13.6,31.62,27.21,24.41,108.0
Talcher,2018-11-11,88.86,338.63,6.27,27.64,0.0,13.05,9.61,13.33,6.0,336.0
Talcher,2018-11-12,92.54,282.66,0.96,14.11,1.87,5.94,21.94,21.65,6.89,212.0
Talcher,2018-12-01,92.54,282.66,0.11,14.11,2.34,0.06,21.94,21.65,0.02,212.0
Talcher,2018-12-02,117.74,264.67,27.17,38.32,1.62,28.32,19.07,46.24,9.65,212.0
Talcher,2018-12-03,145.03500000000003,393.59399999999994,41.04999999999997,30.63,2.07,20.93,25.98,71.18,22.33,212.0
Talcher,2018-12-04,145.03500000000003,393.59399999999994,41.04999999999997,30.63,2.07,20.93,25.98,71.18,22.33,212.0
Talcher,2018-12-05,42.77,120.6,13.67,26.0,1.72,29.31,14.27,18.39,25.25,111.0
Talcher,2018-12-06,42.77,120.6,13.67,26.0,1.72,29.31,14.27,18.39,25.25,111.0
Talcher,2018-12-07,17.92,64.18,3.43,48.48,2.44,19.79,27.63,23.18,20.19,108.0
Talcher,2018-12-08,17.92,64.18,3.43,48.48,2.44,19.79,27.63,23.18,20.19,108.0
Talcher,2018-12-09,17.92,64.18,3.43,48.48,2.44,14.55,27.63,23.18,22.31,108.0
Talcher,2018-12-10,17.92,0.03,18.5,0.04,2.44,14.84,27.63,23.18,21.43,17.0
Talcher,2018-12-11,83.94,298.36,4.61,24.15,0.43,13.56,14.91,16.96,6.36,271.0
Talcher,2018-12-12,110.56,301.76,0.82,16.98,2.87,8.1,23.1,22.29,6.94,266.0
Talcher,2019-01-01,109.37,316.19,6.47,24.76,3.2304999999999993,9.42,8.8,13.03,5.96,252.0
Talcher,2019-01-02,102.53,356.48,6.47,27.38,2.94,8.94,40.45,24.94,9.09,301.0
Talcher,2019-01-03,29.6,158.68,6.47,28.25,2.27,4.02,35.43,29.07,7.66,148.0
Talcher,2019-01-04,47.74,195.92,6.47,27.51,0.99,8.07,27.52,33.99,7.7,200.0
Talcher,2019-01-05,21.91,69.03,15.82,22.88,1.27,2.98,24.95,49.26,11.45,89.0
Talcher,2019-01-06,53.16,141.34,13.47,27.49,1.91,15.96,11.5,24.32,6.68,136.0
Talcher,2019-01-07,25.09,57.48,5.15,26.38,1.62,1.84,30.06,35.21,7.82,82.0
Talcher,2019-01-08,6.76,34.75,10.5,37.2,1.47,0.45,18.0,28.36,7.09,77.0
Talcher,2019-01-09,16.31,34.9,3.79,28.68,0.89,0.77,63.63,55.48,16.02,57.0
Talcher,2019-01-10,31.11,34.9,3.1,44.33,0.35,0.76,37.68,39.47,8.28,57.0
Talcher,2019-01-11,30.68,60.88,4.11,33.75,2.7,15.29,32.31,36.42,7.93,57.0
Talcher,2019-01-12,83.18,263.04,33.72,44.8,1.02,23.0,82.61799999999998,91.82,25.660999999999998,280.0
Talcher,2019-02-01,145.03500000000003,379.95,6.14,36.42,3.2304999999999993,10.82,7.82,13.42,6.0,304.0
Talcher,2019-02-02,99.74,393.59399999999994,6.14,28.85,3.2304999999999993,10.57,27.75,24.82,7.23,366.79999999999995
Talcher,2019-02-03,37.64,200.46,6.14,29.83,2.34,3.69,32.43,27.44,7.48,151.0
Talcher,2019-02-04,50.37,196.44,11.4,27.49,1.26,9.07,20.17,27.33,7.01,145.0
Talcher,2019-02-05,16.34,66.35,13.18,21.3,1.21,2.03,14.04,25.14,6.81,77.0
Talcher,2019-02-06,18.93,77.32,9.47,25.55,1.09,5.06,69.32,55.91,19.19,114.0
Talcher,2019-02-07,18.32,59.72,7.14,27.14,0.88,1.9,27.63,33.9,7.7,83.0
Talcher,2019-02-08,18.39,62.34,10.94,37.47,1.81,3.23,16.56,27.49,7.0,93.0
Talcher,2019-02-09,21.0,55.36,4.19,16.49,1.21,0.47,33.27,36.99,8.0,72.0
Talcher,2019-02-10,29.91,55.36,2.61,34.56,0.54,0.11,40.78,41.14,8.44,72.0
Talcher,2019-02-11,45.32,64.4,3.39,35.07,2.84,15.08,33.66,37.05,8.04,72.0
Talcher,2019-02-12,81.48,265.36,41.04999999999997,36.63,0.99,26.96,82.61799999999998,91.82,25.660999999999998,198.0
Talcher,2019-03-01,144.06,392.33,5.82,32.94,3.2304999999999993,10.61,9.04,13.86,6.04,353.0
Talcher,2019-03-02,101.98,393.59399999999994,5.82,30.3,3.22,9.33,30.1,26.11,7.36,366.79999999999995
Talcher,2019-03-03,58.16,282.48,5.82,30.48,2.83,7.14,34.15,28.38,7.58,179.0
Talcher,2019-03-04,43.63,174.8,16.39,27.3,1.2,6.13,11.89,20.89,6.36,164.0
Talcher,2019-03-05,26.08,110.21,12.51,27.54,1.94,4.7,37.83,76.66,16.56,102.0
Talcher,2019-03-06,31.83,128.85,9.68,23.83,0.95,3.39,19.63,29.31,7.21,112.0
Talcher,2019-03-07,19.94,79.01,6.0,28.29,0.75,2.81,37.72,40.15,8.19,79.0
Talcher,2019-03-08,12.77,44.56,10.31,37.9,1.82,0.93,18.03,28.34,7.09,94.0
Talcher,2019-03-09,20.71,53.8,4.34,53.123999999999995,1.56,0.95,31.78,36.07,7.91,88.0
Talcher,2019-03-10,20.71,53.8,2.46,30.44,0.34,0.34,40.32,40.91,8.42,88.0
Talcher,2019-03-11,73.53,87.8,2.89,36.3,2.94,13.82,34.83,37.72,8.1,88.0
Talcher,2019-03-12,103.15,257.83,39.88,30.74,1.57,20.63,82.61799999999998,91.82,25.660999999999998,245.0
Talcher,2019-04-01,145.03500000000003,391.11,4.88,32.26,3.2304999999999993,8.41,10.25,15.1,6.18,359.0
Talcher,2019-04-02,82.05,386.16,4.88,24.02,2.87,10.03,31.41,26.83,7.42,366.79999999999995
Talcher,2019-04-03,33.19,185.36,4.88,29.28,2.81,6.04,31.87,27.11,7.47,221.0
Talcher,2019-04-04,27.84,128.0,16.09,26.22,0.95,3.72,14.35,21.29,6.38,130.0
Talcher,2019-04-05,37.46,73.77,13.43,24.9,1.8,3.13,14.33,24.81,6.76,130.0
Talcher,2019-04-06,24.82,102.59,9.42,25.43,1.18,4.27,20.23,29.66,7.25,118.0
Talcher,2019-04-07,17.26,38.61,5.62,27.6,1.53,1.15,41.49,46.81,8.74,81.0
Talcher,2019-04-08,8.61,32.05,10.09,37.65,1.56,1.56,18.5,28.59,7.1,83.0
Talcher,2019-04-09,29.07,50.96,7.61,51.39,1.31,1.08,26.09,32.81,7.57,100.0
Talcher,2019-04-10,29.07,50.96,2.91,31.2,0.55,8.31,39.37,40.36,8.38,100.0
Talcher,2019-04-11,56.24,70.43,2.2,35.03,2.74,14.52,38.0,39.48,8.26,100.0
Talcher,2019-04-12,60.99,212.51,22.42,27.49,0.7,23.48,19.08,38.24,8.26,193.0
Talcher,2019-05-01,141.72,364.26,4.94,32.54,3.2304999999999993,7.78,10.8,15.39,6.22,336.0
Talcher,2019-05-02,96.65,393.59399999999994,4.94,28.02,3.2304999999999993,9.83,32.23,27.3,7.47,366.79999999999995
Talcher,2019-05-03,29.56,136.7,4.94,27.37,2.43,4.25,40.31,32.29,8.46,133.0
Talcher,2019-05-04,55.95,235.28,16.03,25.82,1.21,6.18,12.68,21.33,6.39,144.0
Talcher,2019-05-05,36.91,164.08,14.86,23.51,1.58,4.96,8.11,22.93,6.57,132.0
Talcher,2019-05-06,29.72,117.76,11.28,22.79,0.87,6.29,15.97,27.13,6.98,98.0
Talcher,2019-05-07,30.92,59.67,5.13,29.35,2.08,1.35,33.16,54.65,9.7,102.0
Talcher,2019-05-08,14.06,48.93,11.57,37.79,1.7,1.92,15.19,26.74,6.92,87.0
Talcher,2019-05-09,21.03,53.23,0.69,12.1,1.39,0.81,44.8,43.31,8.66,85.0
Talcher,2019-05-10,21.03,53.23,0.69,12.1,1.39,0.81,44.8,43.31,8.66,85.0
Talcher,2019-05-11,49.14,67.7,1.93,35.68,2.5,13.65,38.52,39.85,8.32,110.0
Talcher,2019-05-12,73.34,281.68,33.79,25.79,1.63,23.81,11.74,43.47,8.32,192.0
Talcher,2019-06-01,145.03500000000003,388.52,5.19,33.8,3.2304999999999993,6.71,11.55,15.81,6.26,344.0
Talcher,2019-06-02,88.48,393.59399999999994,3.79,19.88,2.81,8.99,31.82,27.05,7.44,366.79999999999995
Talcher,2019-06-03,45.91,242.28,3.79,27.03,2.68,7.13,35.98,29.37,7.7,195.0
Talcher,2019-06-04,29.53,131.35,15.4,24.98,0.93,4.66,16.18,22.08,6.46,168.0
Talcher,2019-06-05,38.49,172.54,14.18,24.19,1.71,4.79,19.64,28.65,7.54,140.0
Talcher,2019-06-06,38.49,172.54,14.18,24.19,1.71,4.79,19.64,28.65,7.54,117.0
Talcher,2019-06-07,12.41,37.57,3.42,29.07,1.59,0.31,33.87,37.29,8.06,86.0
Talcher,2019-06-08,23.24,50.97,6.3,37.34,1.82,2.25,32.94,36.78,7.95,89.0
Talcher,2019-06-09,15.76,35.12,7.03,9.21,1.34,1.05,42.97,48.64,9.07,84.0
Talcher,2019-06-10,15.76,35.12,7.03,9.21,1.34,1.05,42.97,48.64,9.07,84.0
Talcher,2019-06-11,44.28,221.37,1.78,35.67,2.17,13.07,39.67,40.53,8.37,117.0
Talcher,2019-06-12,79.58,294.98,33.74,27.41,2.66,16.11,11.74,43.47,8.37,238.0
Talcher,2019-07-01,136.62,393.59399999999994,5.46,34.22,3.2304999999999993,6.64,13.35,16.8,6.36,346.0
Talcher,2019-07-02,83.85,370.72,5.46,17.27,2.59,6.5,30.51,26.37,7.39,366.79999999999995
Talcher,2019-07-03,67.33,379.94,5.46,29.44,3.13,7.3,47.47,39.96,9.36,266.0
Talcher,2019-07-04,21.02,104.95,15.27,24.02,0.73,6.36,13.31,22.27,6.49,114.0
Talcher,2019-07-05,55.63,218.71,13.78,25.58,2.07,10.32,10.94,24.24,6.69,168.0
Talcher,2019-07-06,18.29,98.23,10.53,21.59,0.87,6.9,26.99,30.02,7.24,168.0
Talcher,2019-07-07,23.24,76.33,5.53,29.21,1.67,1.3,30.41,35.46,7.86,88.0
Talcher,2019-07-08,20.26,46.83,0.21,42.11,1.92,1.66,47.26,44.81,8.8,99.0
Talcher,2019-07-09,14.08,33.83,8.28,25.88,0.96,0.5,23.47,31.31,7.37,94.0
Talcher,2019-07-10,14.08,33.83,8.28,25.88,0.96,0.5,23.47,31.31,7.37,94.0
Talcher,2019-07-11,48.32,393.59399999999994,1.21,36.43,2.11,13.67,41.82,41.62,8.49,366.79999999999995
Talcher,2019-07-12,87.21,290.81,33.91,23.24,2.66,18.23,11.19,43.24,8.49,258.0
Talcher,2019-08-01,94.54,248.18,5.92,22.56,3.2304999999999993,7.05,14.49,17.43,6.42,307.0
Talcher,2019-08-02,60.24,291.43,5.92,10.2,1.84,4.44,29.13,25.61,7.31,233.0
Talcher,2019-08-03,61.65,368.35,5.92,30.24,3.2304999999999993,8.93,40.22,31.7,7.93,233.0
Talcher,2019-08-04,18.61,92.87,15.79,23.31,0.81,4.47,14.92,21.64,6.42,89.0
Talcher,2019-08-05,53.84,226.97,13.67,26.12,2.09,9.6,10.74,24.31,6.7,177.0
Talcher,2019-08-06,32.36,106.2,3.88,24.52,0.92,3.98,37.02,39.08,8.23,93.0
Talcher,2019-08-07,24.06,105.08,5.71,30.3,1.87,1.21,28.84,34.54,7.78,99.0
Talcher,2019-08-08,13.98,39.26,3.19,43.81,1.66,1.28,41.56,41.55,8.45,87.0
Talcher,2019-08-09,24.3,45.69,9.28,20.9,1.04,0.7,27.14,33.54,7.6,87.0
Talcher,2019-08-10,24.3,45.69,9.28,20.9,1.04,0.7,27.14,33.54,7.6,87.0
Talcher,2019-08-11,57.45,393.59399999999994,1.9,36.34,1.68,13.75,39.71,40.38,8.35,366.79999999999995
Talcher,2019-08-12,82.46,266.72,33.73,21.72,2.67,5.02,10.86,43.42,8.35,241.0
Talcher,2019-09-01,105.66,272.38,5.44,22.34,3.2304999999999993,6.15,14.16,17.25,6.39,221.0
Talcher,2019-09-02,51.07,256.14,5.44,10.26,2.0,5.03,32.89,27.68,7.52,248.0
Talcher,2019-09-03,62.78,322.38,5.44,30.27,3.06,6.23,33.13,27.82,7.53,248.0
Talcher,2019-09-04,47.88,188.3,16.1,25.91,1.43,6.1,13.99,21.2,6.38,124.0
Talcher,2019-09-05,42.87,203.68,12.38,25.03,1.79,7.36,14.32,25.93,6.85,170.0
Talcher,2019-09-06,30.64,120.9,4.48,24.41,1.05,7.81,41.33,41.42,8.46,110.0
Talcher,2019-09-07,23.04,113.5,4.91,31.23,1.61,1.41,30.53,35.44,7.86,112.0
Talcher,2019-09-08,17.65,69.73,8.45,43.0,1.64,1.45,22.56,30.81,7.34,85.0
Talcher,2019-09-09,25.6,52.64,8.05,23.39,1.18,0.57,25.97,32.95,7.57,85.0
Talcher,2019-09-10,25.6,52.64,10.69,29.65,1.03,14.32,17.11,27.8,7.04,85.0
Talcher,2019-09-11,37.33,76.58,2.05,35.36,1.15,12.01,36.81,38.86,8.19,226.0
Talcher,2019-09-12,86.08,280.65,34.67,19.28,2.66,13.41,10.3,42.17,8.19,201.0
Talcher,2019-10-01,122.14,366.32,5.93,27.72,3.2304999999999993,5.99,11.72,15.27,6.19,285.0
Talcher,2019-10-02,61.86,320.44,5.93,14.28,2.36,8.25,33.84,28.18,7.57,211.0
Talcher,2019-10-03,61.86,320.44,5.93,27.24,2.61,7.39,31.48,26.88,7.45,211.0
Talcher,2019-10-04,58.43,139.58,15.58,27.7,1.55,4.37,24.21,22.51,6.92,158.0
Talcher,2019-10-05,46.56,204.14,13.54,26.36,1.86,7.86,11.48,24.41,6.7,171.0
Talcher,2019-10-06,31.89,107.81,8.51,22.96,1.03,8.18,22.26,30.73,7.36,108.0
Talcher,2019-10-07,18.98,100.29,4.52,31.64,1.41,0.81,31.42,35.93,7.92,100.0
Talcher,2019-10-08,20.65,82.44,9.1,41.04,2.08,2.13,20.62,29.72,7.23,103.0
Talcher,2019-10-09,24.15,62.87,8.45,36.23,1.03,0.5,22.48,30.93,7.38,69.0
Talcher,2019-10-10,18.42,50.05,10.6,28.54,0.89,11.0,16.7,26.52,6.89,69.0
Talcher,2019-10-11,23.65,74.15,2.31,34.5,1.12,11.73,36.26,38.54,8.16,74.0
Talcher,2019-10-12,79.14,247.47,35.33,18.4,2.43,12.23,9.73,41.27,8.16,218.0
Talcher,2019-11-01,117.54,284.65,5.76,18.4,2.66,6.22,8.68,13.95,6.06,308.0
Talcher,2019-11-02,63.48,330.54,5.76,11.08,2.2,9.31,34.59,28.62,7.61,278.0
Talcher,2019-11-03,63.48,330.54,5.76,29.1,3.18,11.93,29.12,25.61,7.32,278.0
Talcher,2019-11-04,46.71,162.61,15.61,25.03,1.37,8.7,13.82,21.8,6.43,119.0
Talcher,2019-11-05,38.56,156.87,11.91,26.57,1.66,4.27,35.94,38.64,8.08,155.0
Talcher,2019-11-06,37.45,154.65,8.58,23.17,1.12,9.55,32.5,39.41,8.4,121.0
Talcher,2019-11-07,15.95,89.91,5.64,31.65,1.35,0.89,28.91,34.56,7.78,99.0
Talcher,2019-11-08,21.76,100.14,7.59,40.27,1.93,2.8,24.06,31.65,7.43,102.0
Talcher,2019-11-09,30.58,83.52,6.79,31.3,1.24,0.38,40.31,41.69,8.29,76.0
Talcher,2019-11-10,21.72,52.51,9.95,26.97,1.1,12.19,18.88,28.83,7.15,81.0
Talcher,2019-11-11,43.57,154.48,6.51,35.23,1.69,12.4,21.85,28.35,7.05,105.0
Talcher,2019-11-12,88.37,292.02,35.01,18.33,2.67,13.45,9.72,41.7,7.05,210.0
Talcher,2019-12-01,126.07,309.11,5.36,18.33,2.95,6.74,9.07,14.43,6.1,305.0
Talcher,2019-12-02,87.87,393.59399999999994,5.36,15.84,2.87,8.78,36.04,29.38,7.69,350.0
Talcher,2019-12-03,18.06,393.59399999999994,5.36,28.83,2.69,4.31,30.66,26.47,7.39,350.0
Talcher,2019-12-04,52.99,221.52,14.97,25.19,1.72,9.69,14.22,22.56,6.52,170.0
Talcher,2019-12-05,38.28,139.66,14.01,26.15,1.91,3.63,10.67,24.02,6.68,134.0
Talcher,2019-12-06,25.85,125.17,6.66,23.26,1.0,13.18,30.75,35.43,7.86,123.0
Talcher,2019-12-07,23.79,111.89,6.51,32.02,1.44,1.71,32.63,36.78,7.96,97.0
Talcher,2019-12-08,25.89,83.43,6.94,39.46,2.13,1.9,25.59,32.5,7.5,102.0
Talcher,2019-12-09,24.97,48.36,6.38,20.39,1.06,0.69,40.44,40.75,8.36,79.0
Talcher,2019-12-10,35.44,59.78,9.32,27.91,1.87,12.11,20.13,29.44,7.18,100.0
Talcher,2019-12-11,56.68,223.74,10.43,38.71,1.7,12.58,5.19,14.38,5.46,168.0
Talcher,2019-12-12,83.05,251.29,35.25,16.62,2.52,8.59,9.19,41.45,5.46,270.0
Talcher,2020-01-01,145.03500000000003,305.06,18.97,32.83,1.99,30.07,0.78,16.05,2.72,336.0
Talcher,2020-01-02,105.22,175.39,6.24,11.21,0.19,25.48,27.94,23.08,2.35,289.0
Talcher,2020-01-03,83.64,139.41,3.68,43.74,2.02,41.32,11.21,14.87,1.54,155.0
Talcher,2020-01-04,41.97,96.26,3.81,3.14,1.96,50.75,82.19,39.05,23.23,113.0
Talcher,2020-01-05,24.13,50.67,18.9,3.14,2.12,53.81,10.13,29.04,3.43,118.0
Talcher,2020-01-06,20.04,40.07,18.68,28.07,1.7,53.81,36.63,16.25,11.17,93.0
Talcher,2020-01-07,24.85,31.06,29.36,14.42,1.52,14.9,27.73,57.09,1.37,101.0
Talcher,2020-02-01,112.9,269.45,18.83,29.78,1.74,0.1,0.75,16.46,2.74,320.0
Talcher,2020-02-02,100.88,168.13,5.44,10.53,0.08,31.51,7.17,12.55,1.31,244.0
Talcher,2020-02-03,84.56,140.95,4.18,46.64,2.1,30.07,16.14,26.32,2.45,194.0
Talcher,2020-02-04,40.35,77.07,4.42,46.64,1.91,48.06,0.8,0.7,13.25,123.0
Talcher,2020-02-05,40.35,77.07,4.42,46.64,1.91,48.06,0.8,0.7,13.25,123.0
Talcher,2020-02-06,33.01,66.04,17.87,30.46,1.84,48.06,35.32,24.92,11.76,123.0
Talcher,2020-03-01,89.14,262.31,17.6,22.02,1.54,7.38,17.62,24.59,3.16,123.0
Talcher,2020-03-02,74.1,123.51,5.71,9.74,0.0,41.81,6.63,12.24,1.27,196.0
Talcher,2020-03-03,56.77,94.61,4.33,48.01,1.41,33.36,9.68,14.01,1.45,138.0
Talcher,2020-03-04,34.17,73.46,5.83,48.01,2.02,56.894,82.61799999999998,7.75,13.72,138.0
Talcher,2020-03-05,18.27,40.31,19.13,48.01,1.97,56.894,9.61,28.72,3.4,138.0
Talcher,2020-03-06,33.81,67.58,20.21,30.6,2.24,56.894,70.5,18.39,11.32,115.0
Talcher,2020-04-01,69.18,138.67,17.69,25.63,1.39,8.51,3.67,17.71,2.89,126.0
Talcher,2020-04-02,76.6,127.65,5.24,11.75,0.65,48.44,7.58,12.82,1.34,150.0
Talcher,2020-04-03,36.24,60.44,3.77,52.31,1.45,4.48,28.47,30.86,2.84,99.0
Talcher,2020-04-04,56.16,95.79,4.92,52.31,2.41,56.894,0.99,0.58,13.16,146.0
Talcher,2020-04-05,11.1,20.65,17.35,52.31,2.02,47.93,50.3,54.18,5.48,100.0
Talcher,2020-04-06,51.86,103.71,17.35,52.31,0.62,47.93,50.3,0.0,5.48,104.0
Talcher,2020-05-01,92.76,193.91,23.28,23.14,1.58,10.24,50.3,10.43,2.16,143.0
Talcher,2020-05-02,74.97,124.9,4.82,11.93,2.16,26.87,8.62,13.44,1.4,130.0
Talcher,2020-05-03,17.33,28.74,3.27,50.27,1.09,3.67,15.83,17.61,1.78,71.0
Talcher,2020-05-04,48.41,76.09,4.16,50.27,1.98,56.894,2.87,1.47,13.33,136.0
Talcher,2020-05-05,36.55,65.02,17.53,20.34,1.93,45.12,8.9,22.37,5.5,110.0
Talcher,2020-05-06,39.66,79.28,17.53,28.08,2.04,48.11,8.9,0.0,5.5,110.0
Talcher,2020-06-01,131.05,256.85,23.34,21.48,1.92,17.62,8.9,10.36,2.16,271.0
Talcher,2020-06-02,89.59,148.83,6.47,9.33,2.3,8.26,32.38,36.33,15.03,186.0
Talcher,2020-06-03,14.84,24.72,4.46,47.91,1.09,4.44,82.61799999999998,91.82,12.33,86.0
Talcher,2020-06-04,71.26,152.22,4.57,47.91,2.73,56.894,17.59,6.48,13.86,137.0
Talcher,2020-06-05,45.62,100.26,17.46,15.42,1.71,56.894,61.87,35.48,13.04,137.0
Talcher,2020-06-06,30.54,60.62,17.46,31.02,2.12,56.894,61.87,0.0,13.04,114.0
Talcher,2020-07-01,145.03500000000003,379.17,23.19,25.9,3.14,19.7,61.87,10.53,2.18,350.0
Talcher,2020-07-02,44.25,73.73,2.25,1.66,1.01,6.15,7.85,10.1,2.06,136.0
Talcher,2020-07-03,12.97,21.62,3.31,46.79,1.27,18.54,12.87,15.83,1.63,117.0
Talcher,2020-07-04,47.48,81.53,4.46,46.79,2.2,56.894,16.7,6.25,13.68,154.0
Talcher,2020-07-05,43.5,107.07,16.83,14.19,1.56,49.75,5.4,15.71,11.26,96.0
Talcher,2020-07-06,43.5,107.07,16.83,14.19,1.56,49.75,5.4,15.71,11.26,95.0
Talcher,2020-08-01,138.79,232.22,22.44,22.85,1.72,17.19,5.4,11.55,2.27,358.0
Talcher,2020-08-02,42.24,70.38,2.94,1.28,1.15,7.68,5.4,8.34,1.82,79.0
Talcher,2020-08-03,21.92,36.53,4.01,45.85,1.68,12.0,12.25,15.48,1.58,92.0
Talcher,2020-08-04,32.06,61.03,4.27,45.85,2.18,50.78,18.65,5.34,13.72,111.0
Talcher,2020-08-05,51.06,157.36,18.62,13.46,1.53,56.894,2.67,13.28,10.96,111.0
Talcher,2020-08-06,49.69,95.71,18.62,28.3,2.21,44.26,2.67,0.0,10.96,111.0
Talcher,2020-09-01,117.61,218.87,21.55,2.5,1.46,21.65,0.44,12.71,2.39,277.0
Talcher,2020-09-02,30.6,50.98,3.4,0.74,1.13,2.14,3.75,7.11,1.67,69.0
Talcher,2020-09-03,30.49,50.81,3.75,38.2,1.75,41.69,13.14,15.94,1.65,69.0
Talcher,2020-09-04,28.89,55.96,4.84,38.2,1.97,56.894,5.56,17.01,14.76,136.0
Talcher,2020-09-05,88.11,138.07,17.45,14.81,2.21,56.894,43.82,29.73,12.36,202.0
Talcher,2020-09-06,88.11,138.07,17.45,14.81,2.21,56.894,43.82,29.73,12.36,202.0
Talcher,2020-10-01,104.0,231.32,22.36,1.67,1.71,15.92,2.47,11.59,2.27,272.0
Talcher,2020-10-02,112.93,188.16,5.97,25.91,1.67,25.01,20.27,20.82,1.91,272.0
Talcher,2020-10-03,25.92,43.19,3.53,34.41,1.41,34.99,14.2,16.56,1.71,98.0
Talcher,2020-10-04,39.04,64.08,4.76,34.41,2.05,56.894,4.72,2.2,13.43,139.0
Talcher,2020-10-05,51.8,105.32,16.72,13.75,1.5,56.83,53.08,32.86,12.46,128.0
Talcher,2020-10-06,51.8,105.32,16.72,13.75,1.5,56.83,53.08,32.86,12.46,128.0
Talcher,2020-11-01,130.4,279.67,22.18,2.37,2.01,26.85,1.59,11.8,2.31,290.0
Talcher,2020-11-02,137.0,228.33,6.26,33.52,2.04,31.38,6.5,11.86,1.22,299.0
Talcher,2020-11-03,8.29,13.8,4.2,53.123999999999995,1.12,45.6,16.37,17.81,1.83,94.0
Talcher,2020-11-04,54.04,101.31,4.35,53.123999999999995,2.3,56.894,7.11,2.7,13.52,146.0
Talcher,2020-11-05,63.56,173.38,18.5,14.64,1.74,56.894,4.17,13.47,11.02,123.0
Talcher,2020-11-06,63.56,173.38,18.5,14.64,1.74,56.894,4.17,13.47,11.02,123.0
Talcher,2020-12-01,136.05,303.35,22.55,2.54,2.07,27.09,1.43,11.27,2.26,313.0
Talcher,2020-12-02,118.16,196.93,6.59,31.01,1.92,29.85,17.77,17.76,1.68,314.0
Talcher,2020-12-03,17.16,28.61,6.67,53.123999999999995,1.3,16.04,13.06,15.39,3.35,90.0
